String,149,[color2],,きゃぁ❤,Eeek! ❤,"NOTE: the first message in most if not all text blocks is unused (presumably a placeholder for unfinished/nonexistent lines). sometimes it's blank, sometimes it's a random ""filler"" message like this, and in at least one case it's even ""if you're seeing this, contact hudson""",,
String,150,,[more],一夜明けた街です,Day is beginning to break over the city.,"NOTE: there's some weird chronology going on here – yuna and yoko's fight from the intro takes place in the middle of the night, but it's now daybreak, and we know that yuna hasn't gone home yet (she's later relieved to find her house still standing). so i guess she just stood around in the street doing nothing for a few hours??",The city’s beginning to see daybreak.,
String,151,,[more],"昨日の大騒動で[br]
あたりはめちゃくちゃです",Last night's fracas has left the neighborhood all busted up.,,"Because of yesterday’s mayhem, the neighborhood is really messed up.",
String,152,[colorB],[more],"どうしよう‥‥[br]
ご近所に　なんて謝ったらいいんだろう","What should I do...?[br]
How can I possibly apologize to the neighbors for something like this?",,What should I do...  How can I possibly apologize to my neighbors for something like this?,
String,153,[color7],[more],"光と闇が正面から　ぶつかったら[br]
この程度の被害では　済みませんよ","If the light and darkness clash head-on, it will make this level of damage seem like a trifle.",,"I’m sorry, when light and darkness confront each other, this is the sort of damage that results.",
String,154,,[more],"ユナの頭の中で[br]
怖い想像が　うずまきます",Terrifying images whirl about in Yuna's head.,,Yuna’s head begins to spin at the thought of that terrifying image.,
String,155,[colorB],[more],"ああ　きっと　みんなに[br]
神楽坂さんちの　ユナちゃんは乱暴で困る[br]
なんて　言われちゃうな","Oh no! Everyone's going to say stuff like {That Yuna over in the Kagurazaka household, she's so violent and troublesome!} I just KNOW it!",,Aww...now everyone’s going to say that Miss Yuna of the Kagurazaka household is troubled because I’m so violent.,
String,156,[colorB],[more],"それで　きっと　仲間外れになって[br]
ご町内の　嫌われ者になっちゃうんだ！","And then everyone's gonna shun me, and I'll be the most hated person in the entire neighborhood!",,"And because of that, I’m sure to be shunned by everyone and become the most hated person in the entire neighborhood!",
String,157,[color7],[more],"ユナ　どうしたんですか？[br]
顔が真っ青ですよ","What's the matter, Yuna?[br]
Your face is all pale.",,"Yuna, what’s the matter?  Your face is all pale.",
String,158,[colorB],[more],"お買い物も　できなくなるし[br]
ゴミの日にも　ウチのゴミ[br]
集めてくれなくなるんだ‥‥","I won't be able to go shopping anymore, and they won't even come pick up our trash on garbage days...",,I won’t be able to go shopping anymore and now I won’t even be able to have my trash collected on garbage days...,
String,159,,[more],ユナは　泣き出してしまいました,Yuna breaks down into tears.,,"Yuna breaks down completely, bursting into tears.",
String,160,[colorB],[more],アア〜ン　ごめんなさ〜い！,AHHHHH! I'm so SORRYYYY!,,"AHHH-, I’m so sorry!",
String,161,,[more],"そのとき　お隣の[br]
千秋お姉さんが　やってきました","Just then, Miss Chiaki, who lives next door, appears.","NOTE: useless trivia: this woman's full name is apparently given in supplemental materials as ""Chiaki Kousaka"", with the same ""Kousaka"" as Erika Kousaka from Yuna 2, but the two are in fact unrelated","At that moment, the next door neighbor Miss Chiaki arrived.",
String,162,[color3],[more],ユナちゃん　どうしたの？,"Why, Yuna, what's the matter?",,"Hey there Yuna, what’s the matter?",
String,163,[colorB],[more],あっ　千秋お姉ちゃん！,"Oh, Miss Chiaki!",,"Ah, Miss Chiaki!",
String,164,,[more],"千秋お姉さんは　心配そうに[br]
こっちを見ています","Miss Chiaki is gazing this way, concern on her face.",,Looking at Miss Chiaki you can tell that she’s concerned.,
String,165,[colorB],[more],"あたし　みんなのお家[br]
こわしちゃったよ　エ〜ン　エ〜ン","I wrecked everyone's homes...[br]
WAAAH! WAAAH!",,I wrecked everyone’s homes.  Uwah~  Uwah~,
String,166,[color3],[more],"泣かなくても　いいのよ　ユナちゃん[br]
「街を守ってくれて　ありがとう」って[br]
みんなで　相談してたところなの","There's no need to cry, Yuna.[br]
I've just talked this over with everyone else, and we'd all like to tell you {Thank you for protecting our city.}",,"You don’t have to cry Yuna, I’ve been talking this over with everyone else and we’d all like to say, {Thank you for protecting our city.}",
String,167,,,,,DUPE: 133,,
String,168,[colorB],[more],ほんと？,Really?,,Really?,
String,169,[color3],[more],"もちろんよ　それより[br]
いろいろ　たいへんみたいだけど[br]
体には　気をつけてね","Why, of course! More importantly, though, it looks like you have a lot of difficulties ahead of you. Be sure to take care of yourself, alright?",,"Why of course, more importantly though, it looks like you’re going to have all sorts of difficulties ahead of you, be sure to take care of yourself, alright?",
String,170,,[more],ユナは明るい気持ちを　取り戻しました,Yuna regains her cheery disposition.,,Yuna regains her bright spirits.,
String,171,,[more],"千秋お姉さんは　にっこりと[br]
ほほえんでいます",Miss Chiaki has a great big smile on her face.,,Miss Chiaki has a great big old smile on her face.,
String,172,[colorB],[more],"なんか　ホッとしたら[br]
おなかが　すいてきちゃった",I feel so relieved that I'm starting to get really hungry.,,"I feel so relieved, but now I’m starting to get pretty hungry.",
String,173,[color7],[more],"さっきまで　泣いていたとは[br]
考えられませんねぇ‥‥",You'd never believe she was bawling her eyes out just a second ago...,,And to think you were bawling your eyes out only a moment ago...,
String,174,,[more],ユナの家の玄関です,This is the entrance to Yuna's house.,,This is the entrance to Yuna’s house.,
String,175,[colorB],[more],あ〜　壊れてなくてよかった,Phew! Thank goodness it's still in one piece.,,"Phew, thank goodness it’s still in one piece.",
String,176,[color7],[more],ユナ　それはちょっと　ひどいですよ,"Yuna, that's a little insensitive.",,"Yuna, that’s being a little inconsiderate.",
String,177,[colorB],[more],えっ？　なにが？,Huh? What is?,,Huh?  What do you mean?,
String,178,[color7],[more],お家の壊れたひとも　いるんですから,"Some people lost their homes, you know.",,Some people’s homes were destroyed you know.,
String,179,[colorB],[more],"でもね　もし　部屋が壊れてたら[br]
あたしの寝る場所が　なくなるのよ","Yeah, but if MY room got all smashed up, I wouldn't have a place to sleep anymore, now would I?",,"Yeah but, if my room got all smashed up, I wouldn’t have a place to sleep now, right?",
String,180,[color7],[more],いや　まあ‥‥そうですけれど,"No, but...Well...I suppose so...",,"Er, well...I guess that’s true...",
String,181,[colorB],[more],"ただいま〜　ほら　こーゆーふうに[br]
ちゃんと　「ただいま」っていうあたりが[br]
お嬢様ってわけなのよ❤","I'm hoooome! See, since I'm always oh-so-[br]
diligent in saying {I'm home,} I MUST be a fraulein! ❤","NOTE: i originally wanted to avoid ""fraulein"" outside of specific plot references, but to hell with it, i'm fed up with trying to write around 10000 untranslatable uses of ""ojou-sama"".
i guess it's fine in places where other stuff would be too awkward.","I’m home!  You see, if I’m always diligent just-like-this whenever I say that {I’m home,} then it surely means that I’m a proper young lady ❤",
String,182,[color7],[more],はあ‥‥　朝ごはんでしたよね,(sigh)...Aren't you here to have breakfast?,,Sigh... Have you had breakfast yet?,
String,183,,[more],別に　変わったところはありません,There's nothing out of the ordinary here.,,Nothing in particular seems to have changed about this place.,
String,184,[colorB],[more],ただいま〜,I'm hoooome!,,I’m home!,
String,185,[color7],[more],お嬢様は何度も　あいさつするんですね,"A fraulein makes many greetings, I see.",,"For a young lady, you certainly love say that greeting an awful lot.",
String,186,[colorB],[more],ズキッ！,Oops!,,Sure do!,
String,187,,[more],食堂には　パパとママがいます,Papa and Mama are in the dining room.,,Papa and Mama are in the dining room.,
String,188,,[more],"パパは　なんだか[br]
照れくさそうな顔をしています[br]
なぜでしょう？",Papa's face seems to be showing a touch of embarrassment. Now why could that be?,,"Papa’s face seems slightly embarrassed, I wonder why that is?",
String,189,[colorB],[more],パパ　ママ　おはよう！,Papa! Mama! Good morning!,,Papa! Mama! Good Morning!,
String,190,[color3],[more],おはよう,Good morning.,,Good Morning.,
String,191,[colorB],[more],パパァ　どうしたのォ？,"Papa, what's the matter?",,"Papa, what’s the matter?",
String,192,[color3],[more],"い　いや　なに　なんだその　ユナ[br]
仕事なのかも　しれないけれどね[br]
やっぱり　年頃の女の子なんだから‥‥","Uh, i-it's nothing, Yuna...[br]
Just stuff from work, I guess.[br]
You, ah, you sure have grown...","NOTE: for the record, what ouji hiroi actually says here is い　いや　なに　ユナ　そのなんだその","Uh, it’s nothing Yuna, might just be stuff from work I guess.  Anyways, you sure do seem to have grown...",
String,193,[color3],[more],"あのね　パパは[br]
ユナのかっこうに　照れてるのよ","Oh, you. Papa's just embarrassed because you look so grown up.",,"Oh you, Papa’s just embarrassed because you look so grown up.",
String,194,[colorB],[more],や〜だ　パパったら,"Aw, Papa...",,Aw Daddy...,
String,195,[color3],[more],"とりあえず　ご飯　食べていきなさい[br]
ユナぐらいの歳の子は　しっかり[br]
食べなきゃだめなのよ","Anyway, why don't you come sit down and eat your breakfast, Yuna? If you want to grow up to be big and strong, it's important for you to eat!",,"Anyhow, why don’t you come sit down and eat your breakfast Yuna. If you want to grow up to be big and strong then it’s important that you eat.",
String,196,,,愛情のこもった食事を　食べますか？,Should Yuna eat the lovingly-prepared meal?,,Should Yuna eat the meal that was lovingly prepared for her?,
String,197,,[more],今日は　ユナの大好きな目玉焼きです,Today is Yuna's favorite: fried eggs.,,"Today it’s Yuna’s favorite, fried eggs.",
String,198,[colorB],[more],ハーイ　いただきまーす,Alright! Thanks for the meal!,,"Alright, thanks for the meal!",
String,199,[colorB],[more],"ママ　ごめん[br]
ちょっと時間がないから[br]
あとで　食べるね","Sorry, Mama![br]
I'm kinda in a hurry, so I'll eat later.",,"Sorry Mama, I’m running short on time, so I’ll eat later.",
String,200,[color3],[more],ママ　悲しい,"Oh, I'm so sad...",,Mama’s so sad.,
String,201,,[more],"言葉のわりに[br]
ママは　悲しそうではありません","Despite her words, Mama doesn't really look all that sad.",,"Despite her words, Mama doesn’t really look all that sad.",
String,202,[color3],[more],"あっ　そうそう[br]
こんなものが　届いてたわよ","Oh, that's right![br]
Something came for you in the mail.",,"Ah, that’s right, something arrived for you in the mail.",
String,203,,[more],"そのとき　ママが　一通の手紙を[br]
ユナに差し出しました",Yuna's mother hands her a letter.,,Yuna’s mother proceeds to hand her a letter.,
String,204,[colorB],[more],"パクパク　おいしーい！[br]
やっぱり　ママの料理って最高〜！[br]
日本一いや　銀河一ね　ウン","(nom) (nom)...Delicious![br]
Mama, your cooking's the greatest! The best in Japan―no, the entire galaxy! Mmm-HMM!",,"Nom-Nom, delicious!  Mama’s cooking sure is the greatest!  The best in all of Japan, no, the best in the entire galaxy, right?",
String,205,[color3],[more],ほらほら　ご飯がこぼれてるよ,"Hey, now, you're spitting your food all over the place.",,"Look out, you’re spitting your food all over the place.",
String,206,[color3],[more],"まったくねぇ　どーして　この子が[br]
コンテストのグランプリなんか[br]
とれたのかしら‥‥",For Pete's sake...How DID this girl ever manage to win that contest...?,,"Honestly now, I wonder how this girl ever managed to win the gran prix in that contest...",
String,207,[colorB],[more],"空港からの　ダイレクトメールだわ[br]
あっ　クルーザーが届いたんだ！","It's a direct mail from the airport.[br]
Oh, the cruiser's arrived!","NOTE: apparently ""direct mail"" is a term for mail advertisements...? as much as i'd like to edit this to something more sensible-sounding, it apparently has the same meaning in japanese, so i guess we'll keep it even though it makes no sense","It’s a direct mail from the airport.  Ah, the cruiser’s arrived!",
String,208,[color7],[more],どうしたんですか　ユナ？,"What's going on, Yuna?",,What’s going on Yuna?,
String,209,[colorB],[more],"ほら　アタシ　こないだ[br]
お嬢様コンテストで　優勝したでしょ[br]
その副賞の　クルーザーが届いたのよ","Well, I won the Fraulein Contest the other day, right? The cruiser I got as a bonus prize is here.",,"You see, the other day I won the Fraulein Contest and because of that, I was given a cruiser as a bonus prize.",
String,210,[color7],[more],"それがあれば　宇宙に行けますね？[br]
ユナ　空港に行きましょう[br]
宇宙が闇の勢力に　支配される前に！","We can use that to travel into space, can't we? Yuna, let's get to the airport―[br]
before the universe is taken over by the forces of darkness!",,"With that, you can head into space right?  Yuna, let’s go to the airport, before the universe is taken over by the forces of darkness!",
String,211,,,,,DUPE: 133,,
String,212,[colorB],[more],"えー！？　それじゃ[br]
お仕事　休まなきゃいけないじゃない","Huh!? Guess I'll have to take time off work, then...",NOTE: referring to her job as an idol,"Eh!? Dang, it sounds like you could really use some time off from work doesn’t it?",
String,213,[colorB],[more],"ママったら　鍵かけるの忘れてるんだから[br]
まったく　不用心ねぇ","Oh, Mama...You forgot to lock the door.[br]
Honestly, she's so careless.",,"Mama... you forgot to lock the door, honestly, she’s so careless.",
String,214,[colorB],[more],"ヨシタカくん　今日も元気ね[br]
葉っぱが　ツヤツヤしてるよ","Mr. Yoshitaka is looking fine today.[br]
His leaves are so glossy!",,Mr. Yoshitaka is looking fine today.  His leaves are so glossy.,
String,215,[color7],[more],"植物にも　愛を注ぐなんて[br]
やっぱり　ユナは光の救世主なんですね","Even pouring love on the plants...[br]
You truly are the Savior of Light, Yuna.",,"You even pour out your love on the plants, Yuna truly is the Savior of Light after all.",
String,216,[colorB],[more],えへへ　ほめられちゃった,Tee-hee...I got a compliment!,,"Tee-hee, I was only admiring him.",
String,217,[colorB],[more],"は〜い　スリッパさん[br]
いつも　あたしの足を　守ってくれて[br]
ありがとう","Hello there, Miss Slippers![br]
Thank you for always protecting my feet.",,"Hello there Missus Slippers, thank you for always protecting my feet.",
String,218,[color7],[more],"お嬢様は　いつでも[br]
明るいのが　とりえなんですね","Being ever-cheerful is an important quality for a fraulein, I see.",,"Young lady, you sure do have a way of always looking at things from the bright side don’t you?",
String,219,[colorB],[more],‥‥ズキッ,...Oops.,,...Sure do.,
String,220,[colorB],[more],え〜っと　何をするんだっけ？,"Uh, what was I doing again?",,"Uh, what was I doing again?",
String,221,[color7],[more],免許証を　探すんですよ！,Looking for your license!,,Looking for your license!,
String,222,[colorB],[more],あっ　そうそう！,"Oh yeah, that's right!",,"Ah, that’s right!",
String,223,[color7],[more],ユナの部屋に　急ぎましょう,"Yuna, let's hurry on over to your room.",,"Yuna, let’s hurry on over to your room.",
String,224,[colorB],[more],そうね　免許証だったわね,Right. That's probably where my license would be.,,"That’s right, that’s probably where my license would be.",
String,225,,[more],食堂には　誰もいません,There's no one in the dining room.,,There is no one in the Dining Room.,
String,226,,[more],"ユナのパパとママは[br]
どこかへ　出かけたようです",Yuna's mother and father seem to have gone off somewhere.,,Yuna’s mother and father seem to have left for somewhere.,
String,227,[color7],[more],はやく　ユナの部屋に　行きましょう,"Yuna, let's hurry up and head to your room.",,Let’s hurry up Yuna and head to your room.,
String,228,[colorB],[more],食堂に　免許証なんて　ないもんね,"Yeah, I'd never keep my license in the dining room.",,"You’re right, I’d never keep my license in the dining room.",
,,,,"//=====================================
// Text block 2 (sector 0x85FA)
//=====================================",,,,
,,,,"//==================
// Unindexed strings 
//==================",,,,
String,231,,,本棚,Bookshelf,,Bookshelf,
String,232,,,衣装ケース,Clothes Rack,,Dress Case,
String,233,,,机,Desk,,Desk,
String,234,,,ベッド,Bed,,Bed,
String,235,,,調べる,Check,,Check,
String,236,,,スケジュールメモ,Schedule Note,,Schedule Memo,
String,237,,,テスト,Test,,Test,
String,238,,,ファンレター,Fan Letter,,Fan Letter,
String,239,,,赤い手紙,Red Letter,,Red Letter,
String,240,,,はい,Yes,DUPE: 126,Yes,
String,241,,,いいえ,No,DUPE: 127,No,
String,242,,,見る,Look,DUPE: 138,Look,
String,243,,,話す,Speak,DUPE: 139,Speak,
String,244,,,移動,Move,DUPE: 140,Move,
,,,,"//==================
// Indexed strings 
//==================",,,,
String,246,,,メッセージ未定,Message not set,,Message not set,
String,247,,[more],ここが　ユナの部屋です,This is Yuna's room.,,This here is Yuna’s room.,
String,248,[colorB],[more],"かわいいお部屋でしょ？[br]
アイドルのお部屋を　見られるなんて[br]
もう　みんな　ラッキーなんだから！","Isn't my room the cutest?[br]
Everyone sure is lucky to be able to see inside an idol's room right now!",,My room’s cute don’t you think?  Everyone sure is lucky to be able to see inside an idol’s room right now!,
String,249,[color7],[more],みんなって　誰ですか？,Everyone? Who are you talking about?,,Everyone?  Who are you talking about?,
String,250,[colorB],[more],えヘヘ　内緒❤,Eh-heh-heh...That's a secret. ❤,,"Eh-heh-heh, that’s a secret ❤",
String,251,[colorB],[more],"ああ　あたしの部屋って[br]
女の子っぽくって　感動しちゃう","Ahh, isn't my room just the girliest you've ever seen?",,"Ah, my room sure does look girly doesn’t it, isn’t it impressive?",
String,252,[color7],[more],そうですか,I guess so.,,I guess so.,
String,253,,[more],本棚には　ぬいぐるみがあります,Stuffed animals sit on the bookshelf.,,There on the bookshelf are my stuffed animals.,
String,254,,[more],"ゾウのぬいぐるみは　パオパオ[br]
中学校入学のとき　買ってもらいました",The elephant's name is Pao-Pao. He was purchased for Yuna when she started junior high.,"NOTE: after a lot of thought, I think it would make the most sense to use third-person for the narration. AFAICT the original text either uses explicit third-person (""yuna does X"") or is ambiguous, so we might as well stick with third-person where necessary.","The elephant’s name is Pao-Pao, I bought him when I entered Junior High.",
String,255,,[more],"ひよこは　ミーちゃん[br]
小さなとき　おばあちゃんに[br]
買ってもらったものです",The chick is Mee-chan. Yuna's grandma bought her for her when she was little.,,"The chick’s name is Mee-chan.  When I was little, my grandma bought her for me.",
String,256,[color7],[more],本棚なのに　本が一冊も　ありませんね,"Even though this is supposed to be a bookshelf, there's not a single book on it.",,"Even though this is supposed to be a bookshelf, there isn’t even a single book.",
String,257,[colorB],[more],‥‥エルナー　他をさがすわよ,"...Let's look somewhere else, Elner.",,"…Elner, let’s look somewhere else.",
String,258,[color7],[more],"ぬいぐるみの中に　免許証は[br]
入ってないんですか？",Surely your license isn't inside those stuffed animals?,,Your license wouldn’t happen to be inside one of those stuffed animals would it?,
String,259,[colorB],[more],麻薬の密輸じゃないんだから,"Yeah, I'm no drug smuggler.",,"Of course not, I’m not some kind of drug smuggler.",
String,260,,[more],"さすが　アイドル[br]
私服の他にも　たくさんの[br]
ステージ衣装が　入っています","In addition to regular clothes, there are many stage costumes inside―only natural for an idol.",,"As one would expect of an idol, aside from my regular clothes, I have many stage costumes as well.",
String,261,[colorB],[more],"ねぇ　エルナー[br]
このワンピースに　着替えてもいいかな","Hey, Elner, mind if I change into this dress?",,"Hey Elner, would it be alright if I change into this dress?",
String,262,[color7],[more],"別に　かまいませんけど‥‥[br]
大ケガしても　知りませんよ","I don't particularly mind, but...[br]
Don't blame me if you're seriously injured.",,That isn’t important…  Don’t you realize that you could get seriously hurt out there?,
String,263,[colorB],[more],痛いのは　イヤ,"Ooh, I don't wanna get hurt...",,I don’t wanna get hurt.,
String,264,[color7],[more],免許は　ありましたか？,Is your license there?,,Have you found your license?,
String,265,[colorB],[more],見当たらないよ〜,I don't see it!,,I don’t see it~,
String,266,,[more],"机の上には　スケジュールメモ　テスト[br]
ファンレター　赤い手紙があります","Over on the desk is a note containing Yuna's schedule, a test, a fan letter, and a red letter.",,"Over on my desk is a memo with my schedule, a test, a fan letter and a red letter.",
String,267,,[more],"部屋と同様に　机の上も[br]
きちんと　整理されています","Just like the rest of the room, the surface of the desk is well organized.",,"Just as is the case with the rest of the room, the surface of the desk is well organized.",
String,268,[color7],[more],ここには　ないみたいですね,It doesn't seem to be here.,,It doesn’t seem to be here.,
